STATE,COUNTY,STATE_FIPS,COUNTY_FIPS,Population,Inflow_pc,Inflow_gross,Outflow_pc,Outflow_gross
Texas,Kaufman County,48,257,13739121.0,0.09202189863529116,12643.0,0.059066492575451046,8279.0
Texas,Kendall County,48,259,2212987.0,0.16728521224932635,3702.0,0.1031036693441943,2734.0
Texas,Kenedy County,48,261,360.0,0.2777777777777778,1.0,8.184143222506394,32.0
Texas,Kent County,48,263,7744.0,1.9111570247933882,148.0,2.027027027027027,36.0
Texas,Kerr County,48,265,4603258.0,0.07981303676656838,3674.0,0.06387904287100275,2793.0
Texas,Kimble County,48,267,102816.0,0.39974323062558353,411.0,0.7934686383160104,484.0
Texas,King County,48,269,558.0,1.4336917562724014,8.0,4.904513888888888,113.0
Texas,Kinney County,48,271,25494.0,0.6982034988624775,178.0,0.5386740331491713,156.0
Texas,Kleberg County,48,273,1586988.0,0.17586774443158992,2791.0,0.19102983141760985,2993.0
Texas,Knox County,48,275,83950.0,0.4133412745681953,347.0,0.9754098360655737,357.0
Texas,La Salle County,48,283,142291.0,0.4357267852499455,620.0,0.27377032042235117,419.0
Texas,Lamar County,48,277,3486810.0,0.058879032697508604,2053.0,0.06702421388764593,2109.0
Texas,Lamb County,48,279,373056.0,0.2401784182535598,896.0,0.31334678903174723,843.0
Texas,Lampasas County,48,281,984086.0,0.1287489101562262,1267.0,0.2326351690551234,1798.0
Texas,Lavaca County,48,285,873664.0,0.1655098527580397,1446.0,0.1337297889022027,904.0
Texas,Lee County,48,287,561726.0,0.21843389837750077,1227.0,0.2852852852852853,855.0
Texas,Leon County,48,289,529635.0,0.2192075674757144,1161.0,0.21760736975301345,994.0
Texas,Liberty County,48,291,12955720.0,0.08232657081196568,10666.0,0.06899998319025932,5172.0
Texas,Limestone County,48,293,1263680.0,0.10160800202582933,1284.0,0.13667874586418782,1388.0
Texas,Lipscomb County,48,295,77712.0,0.19430718550545603,151.0,0.427678754353616,167.0
Texas,Live Oak County,48,297,504798.0,0.21493746013256787,1085.0,0.1456318363857977,552.0
Texas,Llano County,48,299,1275540.0,0.1684776643617605,2149.0,0.14076576576576577,1050.0
Texas,Lubbock County,48,303,75963250.0,0.04047351844477428,30745.0,0.023553780163244865,18328.0
Texas,Lynn County,48,305,127798.0,0.5148750371680307,658.0,1.2121212121212122,404.0
Texas,Madison County,48,313,721599.0,0.17613660772811493,1271.0,0.21037148856697727,1087.0
Texas,Marion County,48,315,178416.0,0.2869697784952022,512.0,0.2297410192147034,176.0
Texas,Martin County,48,317,50607.0,0.29047364989033136,147.0,0.38961038961038963,222.0
Texas,Mason County,48,319,42480.0,1.002824858757062,426.0,0.4806973848069739,193.0
Texas,Matagorda County,48,321,1569887.0,0.14516968418746062,2279.0,0.08621268030862127,1542.0
Texas,Maverick County,48,323,1661642.0,0.1611057014687881,2677.0,0.05966520967946281,1507.0
Texas,McCulloch County,48,307,147250.0,0.2363327674023769,348.0,0.3772064392100511,1554.0
Texas,McLennan County,48,309,68524092.0,0.02719773360878682,18637.0,0.026159360313872993,13303.0
Texas,McMullen County,48,311,2852.0,0.876577840112202,25.0,2.0891364902506964,30.0
Texas,Medina County,48,325,3525830.0,0.0991255959589657,3495.0,0.09324721071459045,2437.0
Texas,Menard County,48,327,16824.0,0.719210651450309,121.0,1.150775011742602,147.0
Texas,Midland County,48,329,24681008.0,0.059438415157111894,14670.0,0.03959555302848934,12702.0
Texas,Milam County,48,331,1127000.0,0.17692990239574088,1994.0,0.20803969022962113,1445.0
Texas,Mills County,48,333,76624.0,0.2610148256420965,200.0,0.5633206268530284,133.0
Texas,Mitchell County,48,335,410450.0,0.23608234864173466,969.0,0.4375863657300783,1444.0
Texas,Montague County,48,337,624000.0,0.24951923076923077,1557.0,0.13644221565013645,1146.0
Texas,Montgomery County,48,339,135327920.0,0.02958739039216741,40040.0,0.01574444531610924,30345.0
Texas,Moore County,48,341,522125.0,0.09806080919320087,512.0,0.18001374535778913,2284.0
Texas,Morris County,48,343,440604.0,0.1366306252326352,602.0,0.1468652844799634,462.0
Texas,Motley County,48,345,9380.0,1.8336886993603412,172.0,0.3401360544217687,8.0
Texas,Nacogdoches County,48,347,6303752.0,0.09656153985753246,6087.0,0.08179932107663453,4462.0
Texas,Navarro County,48,349,3938220.0,0.07328183798772034,2886.0,0.09367687722482583,2820.0
Texas,Newton County,48,351,286566.0,0.24776142319744843,710.0,0.28422050949602634,947.0
Texas,Nolan County,48,353,689443.0,0.1730382352130633,1193.0,0.3060262732843952,1565.0
Texas,Nueces County,48,355,81552864.0,0.024055562291472682,19618.0,0.019773230599906797,17803.0
Texas,Ochiltree County,48,357,225032.0,0.2848483771196985,641.0,0.22136495443247722,513.0
Texas,Oldham County,48,359,62790.0,0.4666348144609014,293.0,0.9763617677286742,285.0
Texas,Orange County,48,361,6117728.0,0.057701159646195446,3530.0,0.07579247171380145,4905.0
Texas,Palo Pinto County,48,363,1255980.0,0.13805952324081594,1734.0,0.17956348896543325,2300.0
Texas,Panola County,48,365,985732.0,0.1536928901567566,1515.0,0.10011349500175942,1010.0
Texas,Parker County,48,367,15062520.0,0.06843476390404793,10308.0,0.049343607446714205,9903.0
Texas,Parmer County,48,369,219052.0,0.2802987418512499,614.0,0.3127587158495079,408.0
Texas,Pecos County,48,371,670843.0,0.18558738780907008,1245.0,0.23573757006132862,1536.0
Texas,Polk County,48,373,4146597.0,0.142719439579009,5918.0,0.08562119586357272,3282.0
Texas,Potter County,48,375,17162250.0,0.04565252225087037,7835.0,0.05066098392883975,12691.0
Texas,Presidio County,48,377,66770.0,0.4717687584244421,315.0,0.787357915164957,852.0
Texas,Rains County,48,379,297950.0,0.269843933545897,804.0,0.4831587417083415,1255.0
Texas,Randall County,48,381,20719160.0,0.06371879941078692,13202.0,0.04556624093680794,10514.0
Texas,Reagan County,48,383,21978.0,0.6688506688506689,147.0,0.7680491551459293,390.0
Texas,Real County,48,385,71232.0,0.48433288409703507,345.0,0.4061712846347607,129.0
Texas,Red River County,48,387,370326.0,0.10639274585095294,394.0,0.15542938793503128,409.0
Texas,Reeves County,48,389,616120.0,0.22333311692527433,1376.0,0.17159917800835467,815.0
Texas,Refugio County,48,391,125496.0,0.18885064065786958,237.0,0.4087154656792937,287.0
Texas,Roberts County,48,393,2352.0,1.913265306122449,45.0,3.474747474747475,86.0
Texas,Robertson County,48,395,455733.0,0.28701015726313434,1308.0,0.3187829903327205,1290.0
Texas,Rockwall County,48,397,9071699.0,0.10990223551288464,9970.0,0.07574791428921959,6878.0
Texas,Runnels County,48,399,295916.0,0.14564944105759742,431.0,0.34595620375700975,649.0
Texas,Rusk County,48,401,7242680.0,0.09123694544008572,6608.0,0.09711278088531902,3823.0
Texas,Sabine County,48,403,310050.0,0.29930656345750684,928.0,0.2506483070966799,549.0
Texas,San Augustine County,48,405,205075.0,0.3052541753017189,626.0,0.8732835461334618,725.0
Texas,San Jacinto County,48,407,923769.0,0.30819393159978303,2847.0,0.19636213311285655,1463.0
Texas,San Patricio County,48,409,5808352.0,0.07828382301899059,4547.0,0.08157797109736092,3835.0
Texas,San Saba County,48,411,208250.0,0.19111644657863147,398.0,0.21424231765420648,134.0
Texas,Schleicher County,48,413,11556.0,1.142263759086189,132.0,1.1062196636189185,196.0
Texas,Scurry County,48,415,850680.0,0.1495274368740302,1272.0,0.1361531967007784,1174.0
Texas,Shackelford County,48,417,64680.0,0.3200371057513915,207.0,0.7089435961358679,182.0
Texas,Shelby County,48,419,990200.0,0.10896788527570188,1079.0,0.0937138919334765,1262.0
Texas,Sherman County,48,421,30230.0,0.28779358253390674,87.0,1.059850374064838,272.0
Texas,Smith County,48,423,38482145.0,0.03698858262708588,14234.0,0.028865367878059673,12456.0
Texas,Somervell County,48,425,205022.0,0.5628664240910731,1154.0,0.3530707027245922,558.0
Texas,Starr County,48,427,1695492.0,0.09749382480129662,1653.0,0.08162123855091474,2224.0
Texas,Stephens County,48,429,404140.0,0.2296233978324343,928.0,0.19332519332519332,437.0
Texas,Sterling County,48,431,3798.0,0.9741969457609267,37.0,3.797164143234799,158.0
Texas,Stonewall County,48,433,16896.0,0.4794034090909091,81.0,1.0996563573883162,128.0
Texas,Sutton County,48,435,69939.0,0.22305151632136577,156.0,0.4237978810105949,156.0
Texas,Swisher County,48,437,248914.0,0.32501185148284145,809.0,0.259779217662587,433.0
Texas,Tarrant County,48,439,1323250395.0,0.00921231540611027,121902.0,0.006301591080628184,97466.0
Texas,Taylor County,48,441,29332368.0,0.04224343564760949,12391.0,0.04357825330941942,12171.0
Texas,Terrell County,48,443,901.0,2.2197558268590454,20.0,3.170964660936008,166.0
Texas,Terry County,48,445,562764.0,0.26227690470605797,1476.0,0.21988413174913132,679.0
Texas,Throckmorton County,48,447,22395.0,0.7367716008037508,165.0,1.5170494084899095,109.0
Texas,Titus County,48,449,1288320.0,0.11115250869349229,1432.0,0.11631887711435818,2392.0
Texas,Tom Green County,48,451,21379722.0,0.04474800935203928,9567.0,0.042166896673611856,7859.0
Texas,Travis County,48,453,697464960.0,0.01427197145502478,99542.0,0.011050354615925403,85085.0
Texas,Trinity County,48,455,333224.0,0.3604182171752335,1201.0,0.3046008822690753,908.0
Texas,Tyler County,48,457,1581454.0,0.13753166389917126,2175.0,0.1550987326849396,1684.0
Texas,Upshur County,48,459,2215188.0,0.10734980507297799,2378.0,0.11140151830583916,3117.0
Texas,Upton County,48,461,39952.0,0.5081097316780137,203.0,0.5764075067024129,301.0
Texas,Uvalde County,48,463,742840.0,0.1869850842711755,1389.0,0.18164277570430426,1864.0
Texas,Val Verde County,48,465,3858720.0,0.08585748642036738,3313.0,0.07952429348245359,2608.0
Texas,Van Zandt County,48,467,4256021.0,0.10512166175871782,4474.0,0.08290336233550984,2566.0
Texas,Victoria County,48,469,6466751.0,0.07102484694400635,4593.0,0.05363087536004294,4284.0
Texas,Walker County,48,471,9482748.0,0.08584009614090768,8140.0,0.1077401843143239,8388.0
Texas,Waller County,48,473,3198960.0,0.1529247005276715,4892.0,0.12230042028002089,2754.0
Texas,Ward County,48,475,275856.0,0.3117568586508903,860.0,0.19869510264964757,698.0
Texas,Washington County,48,477,2307492.0,0.11367320016710783,2623.0,0.13405007506416777,2076.0
Texas,Webb County,48,479,27044900.0,0.024148730444557016,6531.0,0.024456169962125417,7228.0
Texas,Wharton County,48,481,2064700.0,0.0823364169128687,1700.0,0.15221413154336946,2567.0
Texas,Wheeler County,48,483,87584.0,0.2580379978078188,226.0,0.2960553748644817,213.0
Texas,Wichita County,48,485,37202475.0,0.03683625887793756,13704.0,0.040365366734124594,9594.0
Texas,Wilbarger County,48,487,628450.0,0.15482536399077093,973.0,0.17449238578680204,1012.0
Texas,Willacy County,48,489,528775.0,0.2006524514207366,1061.0,0.16631197288563096,1055.0
Texas,Williamson County,48,491,185068096.0,0.030195912319754995,55883.0,0.018812311219802435,32996.0
Texas,Wilson County,48,493,2224845.0,0.15637044378372425,3479.0,0.15618638097843765,2900.0
Texas,Winkler County,48,495,139716.0,0.20899539064960349,292.0,0.3465684838849142,497.0
Texas,Wise County,48,497,5231070.0,0.09458867879802794,4948.0,0.07357430303156265,4248.0
Texas,Wood County,48,499,4063969.0,0.10962189918279396,4455.0,0.08177257914245521,2038.0
Texas,Yoakum County,48,501,76527.0,0.27049276725861465,207.0,0.3267277505504652,368.0
Texas,Young County,48,503,464230.0,0.18956120888352757,880.0,0.15634618613240808,894.0
Texas,Zapata County,48,505,111272.0,0.7432238119203394,827.0,0.16851408028759737,270.0
Texas,Zavala County,48,507,129943.0,0.18469636686855004,240.0,0.3411039827224798,537.0
Utah,Beaver County,49,001,32080.0,0.20885286783042392,67.0,0.7417594661878657,1165.0
Utah,Box Elder County,49,003,3735108.0,0.09989001656712469,3731.0,0.14856217105595884,3525.0
Utah,Cache County,49,005,20977632.0,0.04954801380823155,10394.0,0.053763879262309563,8901.0
Utah,Carbon County,49,007,784407.0,0.17847877441175308,1400.0,0.22577774338337717,1167.0
Utah,Daggett County,49,009,4576.0,0.8741258741258742,40.0,6.830122591943957,39.0
Utah,Davis County,49,011,68433354.0,0.035343876320894634,24187.0,0.03038020340205721,23584.0
Utah,Duchesne County,49,013,767091.0,0.1621711113805272,1244.0,0.27052205381776484,1510.0
Utah,Emery County,49,015,210966.0,0.24506318553700596,517.0,0.36129032258064514,546.0
Utah,Garfield County,49,017,149490.0,0.17124891297076728,256.0,0.3478710864502774,242.0
Utah,Grand County,49,019,124293.0,0.49479858077285127,615.0,0.21649412909053012,779.0
Utah,Iron County,49,021,3992736.0,0.11961722488038277,4776.0,0.10621327671672422,3718.0
Utah,Juab County,49,023,288225.0,0.3431347037904415,989.0,0.4417670682730923,748.0
Utah,Kane County,49,025,249711.0,0.32958099563094934,823.0,0.3409940593083161,415.0
Utah,Millard County,49,027,449400.0,0.12550066755674233,564.0,0.375206363499925,1050.0
Utah,Morgan County,49,029,318087.0,0.27696825082445997,881.0,0.4376079933889264,932.0
Utah,Piute County,49,031,33516.0,0.06862394080439194,23.0,0.6488347457627118,49.0
Utah,Rich County,49,033,16800.0,0.2916666666666667,49.0,1.524557956777996,194.0
Utah,Salt Lake County,49,035,521860416.0,0.012461569800304608,65032.0,0.010868591251066614,58464.0
Utah,San Juan County,49,037,540252.0,0.09847256465501285,532.0,0.1835461567912078,326.0
Utah,Sanpete County,49,039,2372923.0,0.16481782173294288,3911.0,0.20916299159783677,2582.0
Utah,Sevier County,49,041,1059400.0,0.15102888427411743,1600.0,0.23674202674681197,1128.0
Utah,Summit County,49,043,3017382.0,0.11509977854974943,3473.0,0.12740805251147075,3476.0
Utah,Tooele County,49,045,4265538.0,0.11168579438279533,4764.0,0.0872760820961358,3977.0
Utah,Uintah County,49,047,1372176.0,0.1316157694056739,1806.0,0.1744274930562467,3400.0
Utah,Utah County,49,049,278211984.0,0.017671057620580428,49163.0,0.018602421042229745,35152.0
Utah,Wasatch County,49,051,1527735.0,0.24834149901651792,3794.0,0.18677732688324888,2444.0
Utah,Washington County,49,053,27574830.0,0.046553324172805416,12837.0,0.04206742770806806,9774.0
Utah,Wayne County,49,055,40125.0,0.40124610591900317,161.0,0.9737827715355805,156.0
Utah,Weber County,49,057,45084909.0,0.038258921627190155,17249.0,0.03470960473302394,15173.0
Vermont,Addison County,50,001,4996232.0,0.055742007176608294,2785.0,0.1129946998106002,2557.0
Vermont,Bennington County,50,003,2582083.0,0.08783606104064044,2268.0,0.09806763908761296,1671.0
Vermont,Caledonia County,50,005,2176641.0,0.08287999720670519,1804.0,0.09369469196792711,1522.0
Vermont,Chittenden County,50,007,40274754.0,0.03606477646021128,14525.0,0.031175163573765107,8701.0
Vermont,Essex County,50,009,135432.0,0.2931360387500739,397.0,0.3782205479659299,250.0
Vermont,Franklin County,50,011,1953000.0,0.09452124935995904,1846.0,0.09272102623432793,2236.0
Vermont,Grand Isle County,50,013,154726.0,0.28372736320980313,439.0,0.5331876820640865,615.0
Vermont,Lamoille County,50,015,1713056.0,0.13344572506678123,2286.0,0.16863678541170773,1881.0
Vermont,Orange County,50,017,2150250.0,0.0798976863155447,1718.0,0.1504232841250962,1634.0
Vermont,Orleans County,50,019,1893499.0,0.057248511881970894,1084.0,0.15584915341200614,1701.0
Vermont,Rutland County,50,021,6337260.0,0.03316890896065492,2102.0,0.06263498152215763,2995.0
Vermont,Washington County,50,023,5843759.0,0.045912228755497955,2683.0,0.07039209632602655,3249.0
Vermont,Windham County,50,025,4674765.0,0.05236626867874642,2448.0,0.08008479949536497,2463.0
Vermont,Windsor County,50,027,5199255.0,0.0661248582729641,3438.0,0.0745163755676251,3512.0
Virginia,Accomack County,51,001,2114574.0,0.05972834244627996,1263.0,0.1679481497062668,3577.0
Virginia,Albemarle County,51,003,22386624.0,0.06051381396319517,13547.0,0.06303142729280652,10479.0
Virginia,Alexandria City,51,510,39154996.0,0.055157712185694006,21597.0,0.0549496110816698,21106.0
Virginia,Alleghany County,51,005,401976.0,0.09229406730750095,371.0,0.2031754405798194,647.0
Virginia,Amelia County,51,007,167804.0,0.76756215584849,1288.0,0.2194003746364888,848.0
Virginia,Amherst County,51,009,2177985.0,0.11547370620091507,2515.0,0.10871086139903345,1919.0
Virginia,Appomattox County,51,011,250128.0,0.2302820955670697,576.0,0.2383576082790341,597.0
Virginia,Arlington County,51,013,71302290.0,0.04272373299651386,30463.0,0.052803626975137984,32355.0
Virginia,Augusta County,51,015,7977030.0,0.06859695901858211,5472.0,0.06786747415748491,4486.0
Virginia,Bath County,51,017,54756.0,0.8400905836803273,460.0,0.35823804201415754,125.0
Virginia,Bedford County,51,019,6867080.0,0.08377651054014225,5753.0,0.07860256472562,4464.0
Virginia,Bland County,51,021,170640.0,0.31176746366619784,532.0,0.2683787678739396,311.0
Virginia,Botetourt County,51,023,1261486.0,0.12516983937990592,1579.0,0.16523228145084173,2972.0
Virginia,Bristol City,51,520,642048.0,0.29390325956937796,1887.0,0.19755198468462964,1358.0
Virginia,Brunswick County,51,025,936178.0,0.12743303089797026,1193.0,0.1407828282828283,892.0
Virginia,Buchanan County,51,027,1020528.0,0.09642067635576877,984.0,0.13786166895765584,1028.0
Virginia,Buckingham County,51,029,912654.0,0.12578699046955363,1148.0,0.1639822658199381,1225.0
Virginia,Buena Vista City,51,530,293526.0,0.3396632666271472,997.0,0.8445258445258446,664.0
Virginia,Campbell County,51,031,3444147.0,0.10310245178269105,3551.0,0.10707822759940024,4142.0
Virginia,Caroline County,51,033,2137242.0,0.1421458122196738,3038.0,0.12416910310082792,3068.0
Virginia,Carroll County,51,035,1095755.0,0.1371656985366254,1503.0,0.11511697832249936,1608.0
Virginia,Charles City County,51,036,214427.0,0.18048100285878177,387.0,0.428277434785027,385.0
Virginia,Charlotte County,51,037,415660.0,0.11812539094452196,491.0,0.16071730671629167,437.0
Virginia,Charlottesville City,51,540,7067253.0,0.11557531618013393,8168.0,0.14550767094257425,8422.0
Virginia,Chesapeake City,51,550,53491679.0,0.04393767486715083,23503.0,0.0321531212274118,19904.0
Virginia,Chesterfield County,51,041,83043780.0,0.029041308090744428,24117.0,0.027205989416946633,21689.0
Virginia,Clarke County,51,043,461152.0,0.26628963985844145,1228.0,0.2838208454113353,1454.0
Virginia,Colonial Heights City,51,570,670800.0,0.35688729874776387,2394.0,0.2901604199009389,1727.0
Virginia,Covington City,51,580,73151.0,0.35679621604626044,261.0,0.38629751652120303,401.0
Virginia,Craig County,51,045,75495.0,0.6914365189747665,522.0,0.560786775476041,268.0
Virginia,Culpeper County,51,047,4073240.0,0.09803006942875941,3993.0,0.07068865281961842,2889.0
Virginia,Cumberland County,51,049,146445.0,0.35235071187135103,516.0,0.3064425203451815,636.0
Virginia,Danville City,51,590,2897352.0,0.07810580143524155,2263.0,0.07336406291267285,2025.0
Virginia,Dickenson County,51,051,359475.0,0.10292788093747827,370.0,0.13939791858573583,569.0
Virginia,Dinwiddie County,51,053,1337573.0,0.15565505583620484,2082.0,0.15893145598765582,1648.0
Virginia,Emporia City,51,595,91528.0,0.6566296652390525,601.0,0.5499807024314937,399.0
Virginia,Essex County,51,057,282074.0,0.2038472173968533,575.0,0.3489376583855957,1337.0
Virginia,Fairfax City,51,600,1209990.0,0.2435557318655526,2947.0,0.22010421947940748,4185.0
Virginia,Fairfax County,51,059,574353010.0,0.015207894531622633,87347.0,0.013144291114180046,86307.0
Virginia,Falls Church City,51,610,666695.0,0.33238587360037203,2216.0,0.31881779508137126,2324.0
Virginia,Fauquier County,51,061,6118816.0,0.09299184678865977,5690.0,0.07324269434206468,5539.0
Virginia,Floyd County,51,063,311500.0,0.1637239165329053,510.0,0.23273829797180426,697.0
Virginia,Fluvanna County,51,065,1657012.0,0.13964895848672187,2314.0,0.14668456392876636,1849.0
Virginia,Franklin City,51,620,86856.0,0.2682601086856406,233.0,0.5690728217191022,929.0
Virginia,Franklin County,51,067,3561856.0,0.07265874869730837,2588.0,0.07221038882927706,2029.0
Virginia,Frederick County,51,069,8524824.0,0.08524516165964248,7267.0,0.0459932536403563,4493.0
Virginia,Fredericksburg City,51,630,2918934.0,0.19147401071761128,5589.0,0.20855399719255874,4891.0
Virginia,Galax City,51,640,175168.0,0.3596547314578005,630.0,0.42937590261017905,443.0
Virginia,Giles County,51,071,515065.0,0.12755671614262276,657.0,0.19004416855676257,796.0
Virginia,Gloucester County,51,073,1775280.0,0.0920981478977964,1635.0,0.08056276642045121,1827.0
Virginia,Goochland County,51,075,1532256.0,0.14233913915168223,2181.0,0.09194181332910817,824.0
Virginia,Grayson County,51,077,651252.0,0.13604564746058362,886.0,0.15686609953892128,1137.0
Virginia,Greene County,51,079,526014.0,0.22375830301094649,1177.0,0.15048717033107176,1298.0
Virginia,Greensville County,51,081,727872.0,0.2839785017145872,2067.0,0.24720496894409938,1194.0
Virginia,Halifax County,51,083,1770392.0,0.057331935526143366,1015.0,0.06301310543113985,876.0
Virginia,Hampton City,51,650,26220880.0,0.050295794801700024,13188.0,0.05505133513148613,12694.0
Virginia,Hanover County,51,085,11503097.0,0.06186160127137936,7116.0,0.05071271730911845,5591.0
Virginia,Harrisonburg City,51,660,9555120.0,0.11450405646396906,10941.0,0.11305174040129072,5923.0
Virginia,Henrico County,51,087,75341805.0,0.03031384767062589,22839.0,0.02766763558199808,21959.0
Virginia,Henry County,51,089,2471070.0,0.06045963894183491,1494.0,0.08102632414988546,2326.0
Virginia,Highland County,51,091,15260.0,0.6815203145478375,104.0,1.2905436272270443,113.0
Virginia,Hopewell City,51,670,850554.0,0.24666276332837186,2098.0,0.26247459923233235,1860.0
Virginia,Isle of Wight County,51,093,1803347.0,0.1516624365693347,2735.0,0.11412552160976105,3050.0
Virginia,James City County,51,095,7387632.0,0.09154489557682353,6763.0,0.06466801767353753,6140.0
Virginia,King George County,51,099,1501152.0,0.17839632495576732,2678.0,0.20784108373671195,2441.0
Virginia,King William County,51,101,303876.0,0.2556964024799589,777.0,0.252063679245283,855.0
Virginia,King and Queen County,51,097,82920.0,0.5028943560057887,417.0,0.509265808459471,576.0
Virginia,Lancaster County,51,103,340128.0,0.17905023990968105,609.0,0.400913229448899,1166.0
Virginia,Lee County,51,105,612222.0,0.19404725736742554,1188.0,0.11328692322047239,1117.0
Virginia,Lexington City,51,678,521001.0,0.24951967462634428,1300.0,0.28446847634132577,625.0
Virginia,Loudoun County,51,107,96587739.0,0.028945702932335955,27958.0,0.020758413458429752,26084.0
Virginia,Louisa County,51,109,1887496.0,0.09859623543573073,1861.0,0.12778173104408805,2101.0
Virginia,Lunenburg County,51,111,292080.0,0.11503697617091208,336.0,0.156118047154954,684.0
Virginia,Lynchburg City,51,680,21933426.0,0.04931286156572165,10816.0,0.058693290984550714,7126.0
Virginia,Madison County,51,113,327575.0,0.20148057696710675,660.0,0.22384213560684146,1025.0
Virginia,Manassas City,51,683,2020500.0,0.23999010146003463,4849.0,0.16957228789256487,3879.0
Virginia,Manassas Park City,51,685,453804.0,0.5134375192814519,2330.0,0.4808946877912395,2451.0
Virginia,Martinsville City,51,690,398272.0,0.40826369918045957,1626.0,0.32013103037522334,860.0
Virginia,Mathews County,51,115,104112.0,0.6118410942062394,637.0,0.30619511037265607,387.0
Virginia,Mecklenburg County,51,117,1641816.0,0.08027696160836538,1318.0,0.13027047777058248,1897.0
Virginia,Middlesex County,51,119,474165.0,0.24569506395453058,1165.0,0.21333333333333335,528.0
Virginia,Montgomery County,51,121,19039995.0,0.05620274585156142,10701.0,0.04368811725218546,8736.0
Virginia,Nelson County,51,125,337548.0,0.16234728097929776,548.0,0.21641390417393638,774.0
Virginia,New Kent County,51,127,1285164.0,0.18892530447475964,2428.0,0.11179259114456065,732.0
Virginia,Newport News City,51,700,48978586.0,0.03734693361707094,18292.0,0.04004706524176416,17324.0
Virginia,Norfolk City,51,710,101241000.0,0.03510929366560978,35545.0,0.03341402981236214,24863.0
Virginia,Northampton County,51,131,423000.0,0.08747044917257683,370.0,0.17957812541879226,402.0
Virginia,Northumberland County,51,133,302025.0,0.3178544822448473,960.0,0.3143409039100649,786.0
Virginia,Norton City,51,720,47352.0,1.2079743199864843,572.0,0.5627462014631401,180.0
Virginia,Nottoway County,51,135,927688.0,0.12417968109968006,1152.0,0.2943725407207444,2483.0
Virginia,Orange County,51,137,2056218.0,0.15800853800521153,3249.0,0.10708750176130759,2660.0
Virginia,Page County,51,139,992880.0,0.11088953347836597,1101.0,0.1340485387974471,1277.0
Virginia,Patrick County,51,141,545383.0,0.14026839853827494,765.0,0.170247263883259,441.0
Virginia,Petersburg City,51,730,2442080.0,0.1974955775404573,4823.0,0.1895801265710594,4663.0
Virginia,Pittsylvania County,51,143,3625620.0,0.06280305161599947,2277.0,0.06683975126677652,3112.0
Virginia,Poquoson City,51,735,229026.0,0.528324295058203,1210.0,0.3788459899428961,889.0
Virginia,Portsmouth City,51,740,13146560.0,0.0667551055180975,8776.0,0.07765466725206782,9887.0
Virginia,Powhatan County,51,145,2084112.0,0.114773102405245,2392.0,0.15270096351177434,2195.0
Virginia,Prince Edward County,51,147,2020211.0,0.11503748865836293,2324.0,0.12384898710865562,1345.0
Virginia,Prince George County,51,149,3533349.0,0.15908420028703646,5621.0,0.133188181418502,5147.0
Virginia,Prince William County,51,153,136626496.0,0.02491756796573338,34044.0,0.022471780920998802,37290.0
Virginia,Pulaski County,51,155,1862740.0,0.11010661713389952,2051.0,0.09104422934304722,1936.0
Virginia,Radford City,51,750,1592190.0,0.20104384526972285,3201.0,0.24601277589074796,1408.0
Virginia,Rappahannock County,51,157,80619.0,0.6660960815688609,537.0,0.264832942690381,461.0
Virginia,Richmond City,51,760,63857490.0,0.043302672873612794,27652.0,0.03751079587650699,22218.0
Virginia,Richmond County,51,159,516490.0,0.2751263335204941,1421.0,0.1816800989911026,555.0
Virginia,Roanoke City,51,770,13436138.0,0.06219793217366478,8357.0,0.05917297799624676,8675.0
Virginia,Roanoke County,51,161,11868531.0,0.0672956071817144,7987.0,0.06843042808116437,6957.0
Virginia,Rockbridge County,51,163,926969.0,0.16742738969695858,1552.0,0.09528825121386171,1120.0
Virginia,Rockingham County,51,165,7783959.0,0.07241816150367698,5637.0,0.06140274336951817,4933.0
Virginia,Russell County,51,167,1260164.0,0.079592814903457,1003.0,0.12117411047932064,1109.0
Virginia,Salem City,51,775,2111340.0,0.12773878200574043,2697.0,0.2032635542778475,2259.0
Virginia,Scott County,51,169,883468.0,0.11794428321116328,1042.0,0.19181695427289788,1341.0
Virginia,Shenandoah County,51,171,3484620.0,0.08580562586451321,2990.0,0.09305620815223775,2535.0
Virginia,Smyth County,51,173,1604734.0,0.10169909779440081,1632.0,0.12161655387052568,1388.0
Virginia,Southampton County,51,175,1076650.0,0.11062090744438768,1191.0,0.15392691723408505,994.0
Virginia,Spotsylvania County,51,177,17294290.0,0.056608279380072846,9790.0,0.047626910885600164,8670.0
Virginia,Stafford County,51,179,29294298.0,0.053419952237804096,15649.0,0.042160015232255564,13053.0
Virginia,Staunton City,51,790,1829775.0,0.16952904045579373,3102.0,0.18813988921639824,2114.0
Virginia,Suffolk City,51,800,8833328.0,0.097064209548202,8574.0,0.06374622319099978,6695.0
Virginia,Surry County,51,181,140536.0,0.29174019468321283,410.0,0.3801076971808679,336.0
Virginia,Sussex County,51,183,748544.0,0.18502586354309164,1385.0,0.26783561266319883,933.0
Virginia,Tazewell County,51,185,3076936.0,0.04614980617081409,1420.0,0.07867080543512651,2208.0
Virginia,Virginia Beach City,51,810,167962925.0,0.023362298554874535,39240.0,0.02078670661862149,36644.0
Virginia,Warren County,51,187,2644758.0,0.1004250672462282,2656.0,0.10009237075311031,2774.0
Virginia,Washington County,51,191,4947760.0,0.061866379937587916,3061.0,0.07650393392953135,3131.0
